"pvalue" "adjpvalue" "logFC"
"MRPS22" 0.37793387588259 0.428459653061804 0.0585015504126523
"MYOM3" 0.37799821324466 0.428502472689283 0.194404476440268
"LONRF2" 0.37876099107297 0.429336989599827 -0.232456845753249
"HMGN4" 0.379332743497681 0.429954871389607 -0.076313487273178
"CBLL1" 0.379462301615785 0.430071496223807 0.0573759949716814
"PIK3R6" 0.379809324848083 0.430434555963654 0.126714617870964
"ARMCX2" 0.380207206966881 0.43085519856452 -0.110994137391406
"GLTPD2" 0.380282047305409 0.43090973310306 0.207829755028026
"RORC" 0.380458918997544 0.43107986684309 0.175126096574811
"C8A" 0.380820757572984 0.43145953911876 -0.229429045984462
"TMEM17" 0.381091516088121 0.431735974080586 -0.0983265721653466
"EFCAB5" 0.381362122943802 0.43201219840993 -0.109463034050377
"ATP2A3" 0.381948695411083 0.432646288944825 0.155454672504838
"ZNF554" 0.382152720631886 0.432846996564023 -0.0726383396077136
"ATG3" 0.38248468878564 0.43319258095805 -0.0505477484852008
"IGSF22" 0.382748838066874 0.433461312258153 0.109721960025145
"RNF138" 0.383538233344419 0.434324802753081 -0.0726844775778024
"EPN1" 0.383755262123757 0.434540060572456 0.0763430282393787
"FLYWCH2" 0.383856467575116 0.434624146403584 0.0845116866347681
"TMEM179B" 0.384565967397037 0.435396917601208 0.0811622396452293
"CPXM2" 0.384851981716835 0.43569015323302 -0.191993894434049
"ASXL2" 0.385011823167481 0.43584051767745 0.0675353436401503
"FAM156A" 0.385435556291768 0.436289570315807 0.0822552619027099
"SPNS1" 0.385593004402112 0.436437162666784 -0.0838057799992135
"RASGRF2" 0.385675546832075 0.436499957536632 0.11900732034165
"AQP7" 0.385795973909049 0.436605617680259 -0.251115907263912
"PCDHA10" 0.385941451576437 0.436733597816737 -0.193773960562259
"ZDHHC8" 0.385988355895043 0.436733597816737 -0.0941677237781693
"PBX2" 0.385990293066997 0.436733597816737 0.0648001578232571
"P2RY8" 0.386310306052291 0.437065020083993 -0.134767553806412
"GBE1" 0.386349844016714 0.437079093367861 -0.0849528191877074
"TFAP2B" 0.386707014705127 0.437452478621054 -0.210234239089357
"GSTT2B" 0.38681873146895 0.437548167463546 -0.187191887739905
"ZNF653" 0.387038771689938 0.437766363856032 -0.0736124503143661
"TM7SF3" 0.387177738481221 0.437892836684917 0.094338652395735
"METRN" 0.387260651518194 0.437955900177881 0.144898222481462
"PIK3C2G" 0.387371400365223 0.438050432341771 -0.310288579807264
"FBXO27" 0.388028380639338 0.438762601747889 -0.182122027245603
"WDR25" 0.388444682181807 0.439202543211382 0.0705560589390582
"CDH12" 0.3885301681308 0.43926840612517 0.209551639256504
"APPL2" 0.38878101968044 0.439521207431543 -0.0647938077046841
"PPP1R2" 0.389351892872089 0.440135735921918 -0.0572987310981715
"SEMA6C" 0.389736780820729 0.440539949390815 0.129592778267277
"PJA1" 0.389890512440336 0.440682836380531 0.0748689012257407
"AGPAT1" 0.39023248408562 0.441038451111833 0.0696843787545019
"ZNF382" 0.390723368865581 0.441562304963071 0.138857669053756
"SDR42E1" 0.390959688704358 0.441771677131403 -0.16375544643277
"HIVEP1" 0.390963414927996 0.441771677131403 -0.0779285126841192
"UBE3D" 0.391029571212955 0.441815478395359 -0.0806181494033027
"PCDHB9" 0.391239584368804 0.442021802765792 0.16521066882342
"MLLT3" 0.391980946914848 0.442828373803291 0.105974824010507
"QSOX1" 0.392295338385104 0.44315250825139 0.107206959412314
"PRPF38A" 0.392595491257066 0.443460513935515 -0.046846417385454
"SLC20A2" 0.392636223739469 0.443475465874923 0.0960823865275972
"MYO15A" 0.392678099052451 0.443491706436312 -0.126662768378762
"UBE2E1" 0.392754881611186 0.443547366300716 0.0633208706542518
"ING2" 0.39285726455281 0.443631927464278 -0.0672788019986541
"ZNF180" 0.392982239186049 0.443741986546611 -0.0616090114934314
"UMAD1" 0.393374253456518 0.444153541057066 -0.0663300176829248
"SLC35G2" 0.393468660619096 0.444229037318032 -0.150369798931113
"BIRC7" 0.394071161158456 0.444878124051567 0.194731767596475
"CHD2" 0.394949032767236 0.44583797238961 0.0799375621680445
"HERC2" 0.394985327491461 0.445845026774683 -0.0776654845660555
"PHLDA3" 0.395037440721348 0.445845026774683 -0.13348697506394
"EXOSC6" 0.395038209289912 0.445845026774683 -0.0628473933598531
"PCYT2" 0.395421993500573 0.446246944666299 0.0945489367602027
"NUDCD3" 0.395787644518817 0.446628343835724 0.0578789120491397
"TOR4A" 0.395977274065382 0.446811071316674 -0.119247131586974
"CAPRIN2" 0.396007911598321 0.446814383082849 -0.0996130857279684
"ZNF845" 0.396586396861348 0.447435785882532 -0.0705205890441796
"FAM9C" 0.396965610642015 0.447832295869417 0.134802320503189
"ACTR3C" 0.397119226825928 0.447974262797272 0.109149802767192
"SERTAD3" 0.397628918952397 0.44851785675804 -0.074790341677761
"SPRED2" 0.39777419881189 0.448650353331257 0.0793725238941012
"BCL11B" 0.397860068405702 0.448715827097095 0.15698947398606
"SHQ1" 0.398151451740319 0.44897237758856 0.0502817440284083
"ANXA7" 0.39815390785738 0.44897237758856 0.0550318473036794
"RPL34" 0.398171051461762 0.44897237758856 -0.0866623979881879
"SLC6A19" 0.398347351261635 0.449139771303664 0.125678984809189
"PIKFYVE" 0.39871655517863 0.449524627322531 -0.0666083590793181
"CERS2" 0.3987819087917 0.449566883826192 -0.0784178351064192
"ARIH1" 0.398915250358481 0.449685775302763 0.0565930311044881
"AMPD1" 0.399489807201508 0.450301984789511 0.185030228370107
"ZNF808" 0.399781230710161 0.450598984634814 -0.0749182391335519
"CCDC136" 0.399877804383686 0.450676340360875 0.129754107021608
"VPS8" 0.400013396000287 0.450797656797697 -0.0570421841054235
"NAP1L1" 0.400079279572281 0.45084040384415 0.056260451043604
"ZNF430" 0.400261156113031 0.451013845671865 0.082369329277169
"ZMAT3" 0.401484991374831 0.452361259230503 -0.0802308440390045
"DMXL2" 0.401652900453562 0.452518834270431 -0.0926416230030816
"YTHDF3" 0.402211008440861 0.45311597088375 0.0607768460979741
"ZNF564" 0.402360481863489 0.45325270372791 -0.0745843266081063
"TRAPPC2L" 0.402392619117461 0.453257249371152 0.0841495983853366
"PPFIA2" 0.402589041568433 0.453446833202323 -0.154313171075472
"SCNN1A" 0.402860695845209 0.453721120263066 0.15256208524953
"TMEM50A" 0.403085788443788 0.453942932677689 0.0526372155916922
"PPP1R9A" 0.403538350232571 0.454420865105155 -0.120594118202458
"SPSB3" 0.403685017421382 0.454554289722806 -0.102020979239921
"SLC3A1" 0.404217954127437 0.455122609572177 -0.168877744735185
"ZNF160" 0.404399898831103 0.455295683948545 -0.0751435408999508
"MBLAC2" 0.404530567879481 0.455411009236278 -0.078535786824579
"CREB3L3" 0.404567042170907 0.455420283582814 0.138746388049046
"SCAF1" 0.404779505476325 0.455627653278502 0.0890104580710648
"ZNF577" 0.404822614367097 0.455644378724837 0.117066515859422
"RARS2" 0.405035105296049 0.455851734932662 -0.0594983518023013
"ARID3B" 0.405106966601995 0.455900799910939 -0.0805821579517805
"MAMLD1" 0.405202318294841 0.455971985597921 -0.135403897908314
"TCF7" 0.405230756846264 0.455971985597921 0.111277907114746
"ZNF506" 0.405255032149928 0.455971985597921 -0.0954259627094312
"IL23R" 0.405370527901633 0.456064152516229 0.110230024260784
"SPEN" 0.40539349957376 0.456064152516229 -0.0727788021914506
"ANKS6" 0.405715899836174 0.456395016631166 0.071070689720107
"HINT2" 0.406552744714497 0.45730449958157 -0.0809177573094702
"ORMDL3" 0.406610780326859 0.457337885348111 0.0750616097713814
"SESN3" 0.406739214224693 0.457450441826238 -0.130596579227528
"PLD2" 0.406871388987573 0.457567189581687 0.0603123335746409
"PSTPIP1" 0.406929653977596 0.457600807990284 -0.118389662952543
"NDUFB5" 0.407205365085501 0.457878927319022 0.0745386965046533
"G3BP2" 0.407376636706371 0.458039579884075 0.0601645674805141
"SAMM50" 0.407713143718292 0.458385981809029 0.0536572297487358
"MBD5" 0.408478138665577 0.459214044646065 -0.0578040167721204
"TTC30A" 0.409045152099007 0.459819435336276 0.0911298176618596
"GPC1" 0.409326830112965 0.460075242059679 0.137881525016441
"TGFB3" 0.40932976152002 0.460075242059679 -0.103618188288733
"SYTL3" 0.409367617513077 0.460085729417352 0.099596896785087
"UBL5" 0.410133903687532 0.460914836439256 0.0829706413286903
"TRAPPC10" 0.410375867020696 0.461154626849913 -0.0684655183940844
"RNF111" 0.410753747727013 0.46154710861704 -0.0526961850570257
"SLC30A3" 0.411352815602606 0.4621880573218 0.189579966113641
"ENDOG" 0.411387850438241 0.462195224276845 0.104381995468887
"RFX1" 0.412051608452923 0.462908713013665 -0.0675722549142785
"EIF5A2" 0.412216009434405 0.463061151704104 0.107057774160902
"PNPLA8" 0.412451051627472 0.46329291814886 -0.062914381226428
"RNF133" 0.41320615214426 0.464108776318578 -0.122787604032618
"ANGEL1" 0.413379171026422 0.464270778461469 -0.0622952133511408
"PPP2R2A" 0.413747805508102 0.46465244081884 0.0712053073476083
"ZNF524" 0.414240294419058 0.465173132958642 -0.104293912661244
"TMEM121" 0.414518754639795 0.465453424783156 -0.136969077470535
"ALS2" 0.414894848035685 0.465843299962935 0.0501985099345166
"COL6A2" 0.415060589056067 0.4659969539806 -0.136463372163881
"ABCG4" 0.415110259117342 0.466020280455461 0.101326812500566
"CRKL" 0.415266145560326 0.466162838372947 -0.0559140599464503
"AGBL2" 0.415367464336168 0.466244125010651 -0.151724043341241
"MICB" 0.415573316877796 0.466442729848433 0.11917944327315
"CALB1" 0.416051534911088 0.466946990924844 0.230433858803246
"ZBTB3" 0.416090437036749 0.466958158848157 0.0642300144526915
"ENPP1" 0.416688045013826 0.46759629012927 0.157775025139861
"EHHADH" 0.416908148853838 0.467810736946121 0.0878384360418954
"PPP1R9B" 0.416966056997145 0.467843167534397 -0.0683244264575036
"NMNAT1" 0.417448180891033 0.468351537951549 -0.0638112193689682
"CCKBR" 0.418017532339077 0.46895769486659 0.144611526013914
"MT-CO3" 0.418114453729814 0.469033803325092 0.111465979990687
"FAM43B" 0.419497828906341 0.470546074207271 0.125227291121964
"MANSC4" 0.419520896962028 0.470546074207271 -0.109225241419704
"CNEP1R1" 0.41966521005537 0.470675208468331 -0.0522693344727681
"KATNB1" 0.420157365449761 0.47119441992346 0.0733180882577484
"SLC14A2" 0.421535492002463 0.472685024032677 0.323749014288534
"LY96" 0.421545129002792 0.472685024032677 0.107587864431162
"DNAJC17" 0.421623212430847 0.47273971451492 0.0620369905905438
"MT-ND4L" 0.421795508218655 0.472900024472313 -0.107265318878172
"ZNF552" 0.421996720356231 0.47309272973001 0.0893629941559088
"TAF1C" 0.422090491737773 0.473164966724947 0.0824217333780309
"ADIPOQ" 0.422583794579179 0.473685038763471 -0.0996773012829741
"PSMD6" 0.423043851725914 0.474167775155474 0.0433595665659718
"AIG1" 0.423079770879623 0.474175083351917 0.0717118524127979
"SGTA" 0.423518050632648 0.474633312858115 0.0683444314003707
"CLTA" 0.423551003108605 0.474637263193128 0.0653297781923593
"NEIL2" 0.424147062403314 0.475272194629918 -0.0781170677499221
"USP27X" 0.424185570281338 0.47528232463131 -0.127040419488853
"IFI44" 0.424549640865772 0.475657207385665 0.145218574889048
"VKORC1L1" 0.424795736000167 0.47589986983029 0.0679336047026207
"ZBTB42" 0.424966830332891 0.476058480791721 -0.0874994553273971
"MTAP" 0.425084768293027 0.47615752675868 0.108233148046752
"SPATA17" 0.426227394189717 0.47740428061708 -0.157061980135941
"LIN7C" 0.426463982692025 0.477636106995324 0.0599940462069183
"FOXD1" 0.427400533797135 0.478651799028884 0.229091741287046
"MTFMT" 0.427695114437894 0.478948448293327 0.0518709272431591
"UBALD1" 0.427843666478667 0.479081539616386 -0.0833118653100393
"DPF3" 0.427877038916233 0.479085648086075 -0.118744491262211
"LCN15" 0.428079259352216 0.479278798701367 0.188255551626346
"SH3BP1" 0.428594722469864 0.479822605588703 0.0844588962120651
"NUB1" 0.429217494879543 0.480483530496883 0.0483367516983327
"CNPY4" 0.429244664326963 0.480483530496883 -0.0628706992821398
"ZNF547" 0.429320373357189 0.480534927264267 -0.0804955252813167
"TRAF3IP1" 0.429805664465867 0.481044727095272 -0.0588513691776153
"LINC00672" 0.429915086153096 0.481133806866728 0.115431585113128
"PXDNL" 0.430035309839474 0.481234962353492 -0.133425138987476
"SPINK9" 0.430065782026313 0.481235673532843 0.115431801042536
"FAN1" 0.430287773517631 0.48145067631397 0.0598059942181718
"SPINK5" 0.430728680387946 0.481910577551137 -0.253538727932605
"SPINK14" 0.431115709098114 0.482310138866857 0.117879829105038
"ZBTB45" 0.431181449897597 0.482350229254983 0.0745290804370539
"DUT" 0.432132688765327 0.483380826485606 0.0595890420439814
"NFKBIB" 0.4331840109967 0.484523225614824 0.0834392789937645
"GATM" 0.433377602540092 0.484706147380151 0.157794379319081
"KCTD8" 0.433512273561242 0.484823149373823 -0.153075823335142
"ZNF518B" 0.433773648566895 0.48508182609273 0.110750875658175
"PHKG1" 0.434053047321033 0.485360621203615 -0.0906996576034637
"TVP23A" 0.434289044404345 0.485590849025835 -0.118151664841582
"CCL8" 0.434358781939811 0.485635158318814 0.182313167555163
"GPR107" 0.434428280727765 0.485648799112113 -0.0486864054791229
"GPALPP1" 0.434431203024959 0.485648799112113 -0.0499013558016941
"PAPPA" 0.434476731968446 0.485666034369608 0.194970933665783
"SLC6A6" 0.434714107693496 0.485897702216798 -0.0748715168574466
"DTNBP1" 0.435200877492843 0.486388664867259 0.0480792038391896
"HSD17B3" 0.435219944898171 0.486388664867259 -0.138540767045192
"INTS9" 0.43524382168945 0.486388664867259 -0.0530050581864829
"CHRM5" 0.43540820653789 0.486538656176364 0.124642486059787
"CTDSPL2" 0.435442880568227 0.486543693847242 -0.0580842115117069
"SF3A2" 0.43552011652003 0.486596284244358 0.0791183416795742
"ADRA2B" 0.437150190179028 0.488383695878475 -0.154462560707145
"ZNF37A" 0.437485439818664 0.488724384183075 -0.0798661184183398
"RABAC1" 0.437858361153273 0.489107106242893 -0.0980521483656592
"ISY1" 0.437947014925398 0.48917225787616 0.0518346851679696
"CCDC106" 0.438224410542867 0.489414647551834 -0.093215603144975
"RABGEF1" 0.438224709525921 0.489414647551834 0.0631778136888457
"TNFSF9" 0.438427983287953 0.489607764484622 0.149975170809038
"CPT2" 0.438774848261732 0.489961196871606 0.0567804752499363
"ADNP2" 0.439213765467358 0.490417364016824 0.058403892071352
"GYG1" 0.439363234500049 0.490493421666208 -0.061986039503844
"JOSD1" 0.439368684517604 0.490493421666208 -0.057933472831653
"RAB2B" 0.439373114032697 0.490493421666208 -0.0491959547294318
"GBP5" 0.439530291757438 0.490634928075003 0.161922330620423
"RPL11" 0.439722467472452 0.490815479436898 -0.0691450501233586
"GOLGA6L9" 0.440054353187461 0.491151938451357 0.130707922701534
"KIAA0930" 0.440143865241388 0.491217852371876 0.0659053833993624
"CLTCL1" 0.440337687707875 0.491400163636637 0.0997928598092963
"MAT1A" 0.440673763078813 0.491741187539655 0.22180351966627
"ALG11" 0.440721738274685 0.491760699870798 0.0629314382643746
"NFU1" 0.441002395511415 0.492039819950443 0.0634176021162107
"R3HCC1L" 0.441155395293567 0.492176479953652 0.0456922635801033
"SMIM17" 0.441561237502284 0.492572306263833 -0.103243867428409
"APOM" 0.441571267671199 0.492572306263833 -0.106624822996851
"HBS1L" 0.442194897262183 0.493233851863191 0.056423113927231
"RGL4" 0.442370074014697 0.493395126463111 0.0974059637286683
"ZNF280D" 0.442943328595202 0.494000342062787 -0.0561796711738632
"TNPO2" 0.443691531027873 0.494800574151184 0.0516406379453442
"CDNF" 0.443891622221991 0.494989489409465 0.0874332933771199
"FHOD1" 0.444432113012326 0.495557936451836 -0.0864593723007389
"ESRRB" 0.444835346746223 0.495973268883577 -0.128428390021614
"TNFRSF1A" 0.445328048235957 0.496488289900999 -0.0726152052301256
"ATP6V1H" 0.445450559015844 0.49659054923739 -0.054289502770756
"SUCLG1" 0.445592790724271 0.496695357961285 0.0580330446955264
"GFPT2" 0.445631358965474 0.496695357961285 -0.129993751451916
"CAMK1G" 0.4456369598275 0.496695357961285 -0.0984300648736753
"KIF16B" 0.445936717794786 0.496962471250597 -0.0700516652517022
"EFHD2" 0.44593823835389 0.496962471250597 -0.0929911986006429
"CLMN" 0.446098843197137 0.497107105287179 -0.117930197146279
"HOXA9" 0.446717364929175 0.497761960548716 0.154348252924907
"SMOC2" 0.447063885091464 0.498113664177965 -0.147582887358016
"ZBTB6" 0.44710066103662 0.498120229457736 0.0579796842120508
"CLPP" 0.447159563132985 0.498151443139378 0.0776289470627863
"ILVBL" 0.447225527634369 0.498190519733044 -0.0790544836291211
"PGRMC2" 0.447438117451471 0.49839291411428 0.0482365919188382
"XAF1" 0.448132884614655 0.499132331741576 -0.12394315495477
"PEX2" 0.448234177070286 0.499210678218937 -0.0720927391506787
"UBAP1L" 0.448346077853298 0.499262350999827 -0.11861595393269
"CEP104" 0.44836205157262 0.499262350999827 -0.0454599831541019
"OAF" 0.448373436309287 0.499262350999827 0.0984115317005986
"STAT4" 0.448541618906805 0.499415143679957 0.100799319825825
"ATRNL1" 0.448840852783965 0.499713820290783 -0.175707523146142
"BAP1" 0.448895008817767 0.499739618803269 -0.0487754046955519
"ST7L" 0.448975528197938 0.499794761150152 0.0555017214936907
"PSCA" 0.449427537027793 0.5002634054328 0.326900838830374
"PANK2" 0.449852779427412 0.5006393218605 -0.0436470988649748
"GRAMD1B" 0.44985337160849 0.5006393218605 0.170171699029166
"ABL1" 0.449858372603647 0.5006393218605 0.059449901006217
"ZFP90" 0.450150099940025 0.500895223434873 -0.0534599262296753
"KCNJ11" 0.450150428649543 0.500895223434873 0.168158901147966
"TFDP2" 0.450505519095128 0.50125576141593 -0.0659349020797968
"CMTM3" 0.451205435476058 0.501999894377687 0.095098056874962
"GLI2" 0.451450393223735 0.502237783991283 0.113149748414637
"SCO1" 0.45159737277634 0.502366647734988 0.0447276431471685
"SBK3" 0.451928712570072 0.502700565865014 0.131935946848963
"TASP1" 0.452244316192159 0.503016935098499 0.0550888922445671
"TBCCD1" 0.452318282490878 0.503064513742613 0.0569927365366191
"DRD5" 0.452388027841096 0.503107391646489 -0.122102599032321
"ZNF527" 0.452571010211329 0.503276187513687 0.0594154432177588
"TRAPPC5" 0.452645455280641 0.50328992985303 -0.0792633555762107
"VAMP7" 0.452645776083332 0.50328992985303 -0.055653394445066
"ADAMTS3" 0.452840570169785 0.503471810592711 -0.142861420065088
"FBN1" 0.453034548503311 0.503629291050139 0.126800849964706
"NBPF19" 0.453044663887809 0.503629291050139 0.0856948862634891
"CCR10" 0.453204917966035 0.503765537394123 0.142922212388735
"C2orf76" 0.453229692673204 0.503765537394123 0.0670693407892447
"KDM5A" 0.453538025437108 0.504073512422486 0.0579640735597308
"CHMP2A" 0.45389437965451 0.504434813577316 0.0730114339960139
"RNF10" 0.453989316912434 0.504505559630746 0.0427899909741302
"CCDC59" 0.454290573495041 0.504805557003205 0.0610435513610712
