Gene Symbol	Gene ID	Disease Name	Disease ID	Direct Evidence	Inference Network	Inference Score	Reference Count
PKMYT1	9088	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.37	2
PMS1	5378	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
PROX1	5629	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
RAD18	56852	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.37	2
RAI14	26064	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
SERINC3	10955	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
SLC6A8	6535	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|trichostatin A|Urethane	8.37	7
STX1A	6804	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.37	2
TMEM139	135932	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Particulate Matter|trichostatin A	8.37	3
VAMP2	6844	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
ZFAND5	7763	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.37	1
ZWILCH	55055	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.37	2
ANKRD29	147463	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|trichostatin A	8.36	5
ARHGAP8	23779	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|trichostatin A	8.36	3
CDK7	1022	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.36	2
CNPY4	245812	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.36	5
DCDC2	51473	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Urethane	8.36	5
GGA2	23062	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|trichostatin A	8.36	4
GLDC	2731	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Genistein|Particulate Matter	8.36	6
HYDIN	54768	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.36	5
MMP2	4313	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution|Urethane	8.36	2
NCBP2	22916	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|Cisplatin|trichostatin A	8.36	4
NUDT14	256281	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.36	5
RAB21	23011	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Resveratrol|Theophylline	8.36	4
RHBDD1	84236	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.36	5
SCUBE1	80274	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|N-nitroso-tris-chloroethylurea|Particulate Matter	8.36	4
SVIP	258010	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|trichostatin A	8.36	4
TUT4	23318	Adenocarcinoma of Lung	MESH:D000077192		Resveratrol|trichostatin A|Vehicle Emissions	8.36	3
VED	368201	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|trichostatin A	8.36	2
ZMYM6	9204	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|Cisplatin|trichostatin A	8.36	4
ZNF148	7707	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|trichostatin A	8.36	4
ACSS1	84532	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
ACY1	95	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
ADRM1	11047	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
AHNAK2	113146	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
AKT1S1	84335	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
ASMTL	8623	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Urethane	8.35	5
ATP1A3	478	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.35	2
CAPRIN2	65981	Adenocarcinoma of Lung	MESH:D000077192		trichostatin A|Urethane|Vehicle Emissions	8.35	4
CBX4	8535	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
CHMP1B	57132	Adenocarcinoma of Lung	MESH:D000077192		trichostatin A|Urethane|Vehicle Emissions	8.35	4
CLTB	1212	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
CNTN3	5067	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Genistein|trichostatin A	8.35	3
CSNK2A2	1459	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
CTBP2	1488	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
DLX2	1746	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
EPHB2	2048	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
FBP2	8789	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
FBXO4	26272	Adenocarcinoma of Lung	MESH:D000077192		trichostatin A|Urethane|Vehicle Emissions	8.35	4
FCGR1A	2209	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Particulate Matter|Vehicle Emissions	8.35	5
GPR137B	7107	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
KHK	3795	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
NEBL	10529	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
NSMCE4A	54780	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Urethane	8.35	5
NUCB2	4925	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Arsenic Trioxide|Resveratrol|trichostatin A	8.35	5
PALMD	54873	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
PEA15	8682	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
PLD6	201164	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Urethane	8.35	5
PSD3	23362	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
RDH11	51109	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
REV1	51455	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
RFTN1	23180	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
RHBDF1	64285	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
ROMO1	140823	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Particulate Matter|Vehicle Emissions	8.35	5
SERINC2	347735	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
SERPINI1	5274	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.35	2
SLC3A1	6519	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
SMTN	6525	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
TONSL	4796	Adenocarcinoma of Lung	MESH:D000077192		N-nitroso-tris-chloroethylurea|Urethane|Vehicle Emissions	8.35	4
TRIM25	7706	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.35	2
TSFM	10102	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|Resveratrol|Vehicle Emissions	8.35	4
WNT11	7481	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.35	1
APOD	347	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|Paclitaxel|trichostatin A	8.34	5
BMERB1	89927	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Resveratrol|trichostatin A	8.34	2
CA9	768	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Particulate Matter|Urethane	8.34	8
CASK	8573	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
CENPS	378708	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Paclitaxel|Resveratrol	8.34	5
CHRNA5	1138	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
COL16A1	1307	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
FAM83H	286077	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Urethane	8.34	6
FKBP1B	2281	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
FRAS1	80144	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
H3C2	8358	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Urethane	8.34	6
LRP4	4038	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
MIR15B	406949	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Vehicle Emissions	8.34	5
NANP	140838	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Vehicle Emissions	8.34	5
NDUFB7	4713	Adenocarcinoma of Lung	MESH:D000077192		Paclitaxel|Resveratrol|Vehicle Emissions	8.34	5
POGLUT3	143888	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Urethane	8.34	6
RAD9A	5883	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Theophylline|trichostatin A	8.34	4
RETSAT	54884	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter|Vehicle Emissions	8.34	6
ROBO2	6092	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
RPS3A	6189	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
SLC13A5	284111	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.34	2
TAB3	257397	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Urethane	8.34	6
TTC12	54970	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Cisplatin|Vehicle Emissions	8.34	5
VAT1L	57687	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|N-nitroso-tris-chloroethylurea|trichostatin A	8.34	4
APRT	353	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
BRF2	55290	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Particulate Matter|Urethane	8.33	5
CCL17	6361	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|tremolite	8.33	2
DCAF8L	18630	Adenocarcinoma of Lung	MESH:D000077192		trichostatin A|Vehicle Emissions	8.33	2
DCUN1D3	123879	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Particulate Matter|Urethane	8.33	6
DHX58	79132	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
FJX1	24147	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
FXN	2395	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
GIN1	54826	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Urethane|Vehicle Emissions	8.33	5
ITGA2B	3674	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.33	2
MRAS	22808	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
NKX3-1	4824	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
NOL9	79707	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter	8.33	5
NPR2	4882	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
OSBPL9	114883	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Vehicle Emissions	8.33	4
PALM	5064	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|Vehicle Emissions	8.33	4
PARP9	83666	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
PLCL1	5334	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Paclitaxel|Urethane	8.33	7
PRR7	80758	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|Particulate Matter|Urethane	8.33	5
RAPGEF1	2889	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter	8.33	5
RBM14	10432	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
SEC14L4	284904	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Urethane|Vehicle Emissions	8.33	5
SEMA6B	10501	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter	8.33	5
SFXN2	118980	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
SLC25A44	9673	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Vehicle Emissions	8.33	4
STK39	27347	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
UAP1L1	91373	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.33	1
UTP25	27042	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Urethane|Vehicle Emissions	8.33	5
XYLT2	64132	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Particulate Matter	8.33	5
ARHGAP5	394	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
ASPH	444	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|tremolite	8.32	2
ATP6	4508	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
CD4	920	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
DUSP3	1845	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
DYSF	8291	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
EFNB1	1947	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
EPHA1	2041	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
GRM1	2911	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
GRPEL1	80273	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
KIF1A	547	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
KTN1-AS1	100129075	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter	8.32	4
MAPK12	6300	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
NCALD	83988	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
OAZ1	4946	Adenocarcinoma of Lung	MESH:D000077192		Cacodylic Acid|Vehicle Emissions|Vinblastine	8.32	3
PDE6H	5149	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Genistein|Particulate Matter	8.32	4
PDLIM2	64236	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
PNPLA8	50640	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
PPP1R12B	4660	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Genistein|Particulate Matter	8.32	4
PPP1R9A	55607	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
RAB33A	9363	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Particulate Matter|trichostatin A	8.32	5
SAMD8	142891	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Urethane|Vehicle Emissions	8.32	5
SEL1L	6400	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
SIPA1L2	57568	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
SNORD58C	100124516	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter	8.32	4
SPINK5	11005	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|trichostatin A|Vehicle Emissions	8.32	4
ST7L	54879	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|trichostatin A|Urethane	8.32	4
STRA6	64220	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
TNFSF14	8740	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
TROAP	10024	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.32	1
TRPV2	51393	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.32	2
ADCK2	90956	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Vehicle Emissions	8.31	4
ATF6	22926	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Arsenic Trioxide|Particulate Matter|Resveratrol|Vehicle Emissions	8.31	7
DRAM2	128338	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Vehicle Emissions	8.31	4
GTF2H3	2967	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.31	5
H2-M10.4	224753	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|Vehicle Emissions	8.31	3
HM13	81502	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Genistein|Theophylline	8.31	4
MRPL47	57129	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.31	5
MS4A6A	64231	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|Asbestos|Resveratrol	8.31	5
PAXIP1-AS2	100132707	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|Vehicle Emissions	8.31	3
PCLAF	9768	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|Particulate Matter|Resveratrol	8.31	6
PRKRA	8575	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Theophylline	8.31	4
RAD54L2	23132	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Particulate Matter|Urethane	8.31	5
RBM18	92400	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Vehicle Emissions	8.31	4
TCAIM	285343	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|trichostatin A|Vehicle Emissions	8.31	4
TMEM218	219854	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Urethane|Vehicle Emissions	8.31	4
TMX3	54495	Adenocarcinoma of Lung	MESH:D000077192		Genistein|Theophylline|Vehicle Emissions	8.31	3
USP18	11274	Adenocarcinoma of Lung	MESH:D000077192		benz(a)anthracene|Cisplatin|Resveratrol|Urethane	8.31	6
ACSF2	80221	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
AK2	204	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
ARTN	9048	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.30	5
ATIC	471	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
BCL2L14	79370	Adenocarcinoma of Lung	MESH:D000077192		Arsenic Trioxide|benz(a)anthracene|sanguinarine	8.30	3
BRIX1	55299	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|trichostatin A|Urethane	8.30	5
CDKL5	6792	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|trichostatin A	8.30	4
COL5A3	50509	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
CWC27	10283	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.30	5
DDX50	79009	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|trichostatin A	8.30	4
DNAJA4	55466	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
FAM20C	56975	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
FGL1	2267	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
FLRT2	23768	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
GC	2638	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|tremolite	8.30	2
IFT81	28981	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Urethane|Vehicle Emissions	8.30	4
IVL	3713	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
KCNJ11	3767	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
KIF4A	24137	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
KRT6B	3854	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|N-nitroso-tris-chloroethylurea|Particulate Matter	8.30	4
LAMA4	3910	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
LZTS2	84445	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Cisplatin|Urethane	8.30	5
MIR206	406989	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Resveratrol|trichostatin A	8.30	4
MYADM	91663	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
NCLN	56926	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.30	5
NUDT4	11163	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
OSBPL3	26031	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
PAGR1	79447	Adenocarcinoma of Lung	MESH:D000077192		Particulate Matter|trichostatin A|Urethane	8.30	5
PATJ	10207	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
RBL2	5934	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Genistein|Urethane|Vehicle Emissions	8.30	6
RIF1	55183	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
SERPINB8	5271	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
SLC25A13	10165	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
SLC50A1	55974	Adenocarcinoma of Lung	MESH:D000077192		Cisplatin|Particulate Matter|Vehicle Emissions	8.30	5
STBD1	8987	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
SYN2	6854	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Tobacco Smoke Pollution	8.30	2
TET2	54790	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
TJP3	27134	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
TKFC	26007	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		Tobacco Smoke Pollution|Urethane	8.30	1
ATP2B2	491	Adenocarcinoma, Bronchiolo-Alveolar	MESH:D002282		ethylene dichloride|Urethane	8.29	2
COPZ1	22818	Adenocarcinoma of Lung	MESH:D000077192		Air Pollutants|Genistein|Urethane	8.29	4
HELQ	113510	Adenocarcinoma of Lung	MESH:D000077192		Theophylline|trichostatin A|Vehicle Emissions	8.29	3
