"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"ACADM" 1.00886066419909e-05 1.00886066419909e-05 0.00611155060430959 "+" 2.43713242569638e-09 0.207196617620961 0.830176911925213 0.000277568078752367 -0.448064979478448 0.0425629455898654 -0.237746240421715 0.0110176634550748 -0.486944533164051 0.0216475907403715 0.419659308503236
"ACADS" 0.199422050901779 0.199422050901779 0.547449678063558 "-" -0.193229242497353 0.978840295708658 -0.0204896835314835 0.00779822054776536 -0.585812171591052 0.219292436270638 -0.222797369044146 0.88570283135633 0.0332611865865751 0.440092690358052 -0.135630428252971
"ACADSB" 0.00228860897366388 0.00228860897366388 0.0638272020870003 "-" -0.261136656039705 0.805199781195092 -0.115587787406975 0.000350153190442605 -0.428582681593063 0.0803660033538432 -0.201826934159958 0.0523113877124379 -0.518466748282703 0.941564692315544 0.0138008032347422
"ACADVL" 0.468673202499284 0.468673202499284 0.846089144782395 "+" 2.43713242569638e-09 0.823729869128921 0.139141437529814 0.641209568013871 -0.030960364256788 0.277095714619197 -0.143655654234148 0.0619873152921182 -0.371130836033692 0.530674189672911 -0.13147711355544
"ACAN" 0.920641984605843 0.920641984605843 1 "+" 0.0793146370101831 0.209257292222532 0.73702265559919 0.892107761198919 0.120884610150459 0.461237485489458 0.106161985886973 0.586903301545016 0.118446283472717 0.16285336291981 -0.244288270739722
"ACAP1" 0.129020473752393 0.129020473752393 0.437647020156726 "+" 2.43713242569638e-09 0.830900088310752 0.171401220894795 0.592480919626003 0.0898264490213726 0.118421339513161 -0.148163232340846 0.552169221275882 0.126427551479524 0.0152988011388613 -0.472579788371653
"ACAP2" 0.0302226434411429 0.0302226434411429 0.211541303522007 "-" -0.178993811453912 0.804694412374411 -0.160685922724263 0.0805842076891602 0.352508850030074 0.00262677966906501 -0.648770424507392 0.654509073404975 0.09586565671725 0.72888389620051 0.0619061810396792
"ACAP3" 0.819812575133134 0.819812575133134 1 "+" 0.0358652751628251 0.506846620218747 0.344724544077305 0.0753391540330637 0.357021521886282 0.372983101043661 -0.157458584919778 0.97059828144454 0.00715267758062786 0.470094754108654 0.137503324527722
"ACAT1" 0.0116944814196873 0.0116944814196873 0.137063069923968 "+" 2.43713242569638e-09 0.202663001289432 1.47949745051026 0.0502570167142456 -0.118491150301032 0.10050569378523 -0.230078584913119 0.00685327220224931 -0.571011957989274 0.915106672677372 0.0200612870395058
"ACAT2" 0.18622015920492 0.18622015920492 0.527023355948922 "+" 0.0807655794811734 0.537353488738619 0.572159752628289 0.941611971239559 -0.0102608842601929 0.105079283514505 0.105604965764263 0.29763523438582 -0.227978680989567 0.0567953450471507 0.331635805928421
"ACBD3" 1 1 1 "-" -0.0712962903762015 0.39727806971489 -0.466719254668965 0.255288401027438 -0.135267110292875 0.450076152657919 0.0570931264342655 0.457167561861961 -0.161206565800507 0.663597354551413 -0.0741000130043007
"ACBD4" 0.0273798244513717 0.0273798244513717 0.203539990954974 "+" 2.43713242569638e-09 0.827006049465544 0.157250886479268 0.658775756755816 -0.0932746582164886 0.00528503353810471 -0.742668532683934 0.0660879627868924 -0.415682883207953 0.51325883580913 -0.113274657497994
"ACBD5" 1 1 1 "-" -0.0786128930303719 0.356967496020584 -0.470692502125474 0.572408254283817 0.112560282645424 0.876740851107081 0.0158586151275821 0.127902020431577 -0.319715149041686 0.847616196452774 -0.033498798594997
"ACBD6" 0.446771732260602 0.446771732260602 0.826468641859709 "+" 0.179857660529365 0.0348569157655419 3.91334460797291 0.0238584810915712 -0.309635072614297 0.725515110376103 0.0233230894400882 0.969734334912807 0.00734285565309419 0.741104935193379 0.0561639546743454
"ACCS" 0.860856426604981 0.860856426604981 1 "+" 2.43713242569638e-09 0.492948514248523 0.34481251725282 0.029080746440293 -0.401479767160846 0.470736060726267 -0.166928782847475 0.962400400938429 0.0102981290683827 0.997876246002914 0.000479973026201697
"ACD" 0.322431152752978 0.322431152752978 0.695082639051211 "-" -2.43713242569638e-13 0.191516660152406 -0.62362854029485 0.0505836908475535 0.172610145491279 0.368293359972977 0.138749050117274 0.257010167014793 0.251837821729574 0.742786781495059 0.0573587926313252
"ACE" 0.226643096846513 0.226643096846513 0.581976476526298 "-" -0.245499066419223 0.00473058225512217 -3.30881553044151 0.860636777918988 -0.0804750846502937 0.385496649870835 -0.301275315594548 0.175804352424533 0.281893322036704 0.903596656847592 -0.0238098734944079
"ACE2" 0.0468726094184597 0.0468726094184597 0.26400911122221 "-" -0.00491231704869226 0.474740654747895 -0.422815870033958 0.03242349087136 -0.154250877167272 0.0741174732501813 0.0174065041679914 0.577390278023057 -0.108276064599266 0.0864212524034436 0.309370952230455
"ACER1" 0.310246354318448 0.310246354318448 0.682126565609027 "-" -2.43713242569638e-13 0.0435447741852056 -1.69499257346123 0.255556273663525 0.27319307672531 0.191509393338577 0.111820220032587 0.344184058131598 0.203862483681064 0.850351514931511 -0.0292228574838872
"ACER3" 1 1 1 "+" 0.0481625957481938 0.631894550997617 0.297761291768526 0.568831516082246 0.0957328554269573 0.824699063568263 0.053766989270933 0.751074187570757 -0.0685014982580121 0.720209375856698 0.0672032943269128
"ACHE" 0.691997952683869 0.691997952683869 1 "+" 0.174039696447583 0.112016391666799 1.18646746945941 0.688802427077081 0.0309117068139409 0.57135086435916 0.144010389287512 0.133381739148445 0.338405439679402 0.519812087461085 -0.130628039814307
"ACIN1" 1 1 1 "-" -0.0827600853427624 0.934751318429707 -0.0566467373572862 0.961345477988539 -0.00622772965419115 0.868580434480168 -0.0288783077008327 0.300605711341677 -0.210771468591506 0.526902166853419 -0.113028828244447
"ACKR1" 0.412119601414361 0.412119601414361 0.789879540967115 "+" 0.0407714274349254 0.0260877418296021 5.42656532402861 0.252632736999013 -0.245144018180313 0.393172737137217 -0.41897675787306 0.308396729705035 -0.200588594642243 0.927177452217559 0.0151564148206772
"ACKR2" 0.551470713747405 0.551470713747405 0.923056659623803 "+" 0.18199526360759 0.740023114148064 0.248350922662435 0.280892013909443 0.201937454816943 0.723327853103903 0.0654954834174894 0.292053965286911 0.217463863245069 0.0614286143883183 0.353114906480823
"ACKR3" 0.369678943612048 0.369678943612048 0.748535748193989 "+" 0.203058467722917 0.416375880410195 0.507318583849393 0.298368587011019 0.192304469218608 0.079451678916364 0.332546029624805 0.421068164433993 0.176894525906011 0.549706032610979 -0.119159286899795
"ACKR4" 1 1 1 "-" -0.0677994188358314 0.815075130705816 -0.157618435200333 0.868200077829573 -0.0359262581971668 0.665655768939201 -0.108722950498416 0.250923947703316 -0.226346655369283 0.259329337492961 0.209271987127764
"ACLY" 0.136763210885572 0.136763210885572 0.450687517295177 "+" 0.0412833779609724 0.669175136173756 0.29991635465029 0.00779053312272746 0.383315372459877 0.25764812262597 -0.106153130123046 0.590196784766743 -0.113632959867177 0.323577954319087 0.193767499640942
"ACMSD" 0.865855639461086 0.865855639461086 1 "-" -0.0832474715393702 0.0553404864499159 -1.759400671659 0.406319348669701 -0.025179535419713 0.746268520493137 -0.00701354795162348 0.663999761036719 -0.0846485702634226 0.241330325796255 0.183713794880836
"ACO1" 0.941453226839371 0.941453226839371 1 "-" -0.0416439287675424 0.453551746379621 -0.342855772678275 0.217962136896929 0.176000944695734 0.565480704736211 0.0299219361795224 0.731370271446911 -0.0835660149687632 0.190989169909606 -0.233278263272619
"ACO2" 1 1 1 "+" 0.00814974522154712 0.582459653109859 0.369506270885255 0.982818026474598 -0.00226011613712351 0.914150555442961 0.0104068888121552 0.389628329632016 -0.190104099448051 0.370275715808159 0.146944710005862
"ACOT11" 0.00220682483131442 0.00220682483131442 0.0628483925144341 "+" 0.301161303068136 0.0595900982735812 1.70245799318856 0.0716216781335672 0.309455323836106 0.0309404663259859 0.0681892915964534 0.229406272635321 0.265828433464064 0.0152815855272422 0.436963723477828
"ACOT12" 1 1 1 "-" -0.147250040210355 0.00649657795186739 -3.03335439763898 0.854163329602371 0.00889599390030008 0.953315177816492 -0.0160141120961677 0.610401453854439 0.100163639334262 0.85114879479386 -0.031873995234123
"ACOT13" 0.63174256959034 0.63174256959034 0.99267663605583 "+" 2.43713242569638e-09 0.772621095224385 0.302250139183451 0.386396237570971 0.0982609031897783 0.648822521602149 0.0252944477429387 0.0698292486271999 -0.33658320771728 0.354954235614343 0.156457719827375
"ACOT4" 0.178903512349288 0.178903512349288 0.515380472739839 "-" -2.43713242569638e-13 0.624988777828607 -0.305864378845606 0.594623947491315 0.0994084973250966 0.029548704916626 0.129674835998194 0.246705202535812 -0.252714874945998 0.403991916733726 0.143248823957207
"ACOT6" 1 1 1 "-" -2.43713242569638e-13 0.293724500372538 -0.728425251800452 0.512191710090398 0.141862055165061 0.830968263272079 0.0616919433268071 0.353950851299091 0.209294365935374 0.403504615283527 -0.134474049830834
"ACOT7" 0.955062770476386 0.955062770476386 1 "+" 0.101752046571332 0.494801812213392 0.527656758943779 0.012394719576362 0.364463121776489 0.968778526703577 0.00430348798888448 0.681743609909847 0.0803220951809103 0.983115648113111 0.00399162489779379
"ACOT8" 0.299499210251678 0.299499210251678 0.669256825465766 "-" -2.43713242569638e-13 0.455840520905504 -0.531502589540491 0.0081239943078182 0.39180244528052 0.456571765369691 0.0496509172921547 0.506033153442223 -0.160100476135511 0.788675353344102 -0.0471634962070084
"ACOT9" 0.133445582735123 0.133445582735123 0.446167944602867 "-" -2.43713242569638e-13 0.151849370439504 -0.799617189271487 0.0274619539664017 0.32801771257922 0.174780902279675 0.107624283861892 0.676660982466207 0.0906205442269104 0.302511859562803 -0.197403759086105
"ACOX1" 0.0432940131774844 0.0432940131774844 0.25334082183712 "-" -2.43713242569638e-13 0.734077531774363 -0.216620075834796 0.0188610467524055 0.24624869469895 0.0282408340969348 0.102066341355947 0.368127496904743 -0.179705649598299 0.597624946403952 -0.104304353980566
"ACOX2" 0.0487840792783177 0.0487840792783177 0.268173772681594 "-" -0.191949006488959 0.425824491340886 -0.483613143150118 0.316553975930158 -0.114373736427607 0.435889080539828 0.0385973693371088 0.0641289187353474 -0.392143569525101 0.0113312257274877 -0.423295660135013
"ACOX3" 0.46721872504955 0.46721872504955 0.844961251193096 "-" -2.43713242569638e-13 0.522477838680855 -0.395611167111991 0.289322339018758 0.0869559386610425 0.612392220504518 0.0653329084092491 0.366629083019126 0.219803492701192 0.051502643355713 -0.332654732691927
"ACOXL" 0.0957479130665077 0.0957479130665077 0.373702502320214 "-" -0.52120818977619 0.555405554674535 -0.297182560795581 0.0411836774198809 -0.695160215157764 0.0816648723577519 -0.833057881471707 0.147212206828735 -0.370774355892082 0.822876076083127 0.039528477279667
"ACP1" 0.538952498142703 0.538952498142703 0.911764217967153 "+" 0.0610843380473742 0.783136678878306 0.19792956159889 0.157739206302791 0.179169911451573 0.305966568028806 -0.0874707279554347 0.906532764877782 0.0243304268525781 0.109550612735308 0.288429254957483
"ACP2" 0.0688150604765262 0.0688150604765262 0.315726394560343 "+" 0.269578741893745 0.17056727905985 2.04406567238275 0.148331988742697 0.33580051627197 0.0410083463970975 0.227380499162046 0.274512348598375 0.26274155189868 0.327687179185011 -0.187575340654198
"ACP5" 0.690985616422461 0.690985616422461 1 "-" -2.43713242569638e-13 0.924393131261133 -0.0683693790537162 0.234735296344546 0.450245736559603 0.781101394987278 -0.0369399030816066 0.0421029984244374 0.481749351766809 0.781620310567385 0.0516312120282464
"ACP6" 0.0127985043441266 0.0127985043441266 0.143222205775859 "-" -0.0226311250023824 0.0454393810710968 -1.07078178124551 0.0930308094162587 -0.284797979033009 0.0465281062125188 0.0539375064927848 0.816637744014741 -0.0464307335120641 0.0262069857110965 0.349507948985531
"ACR" 0.317377873571983 0.317377873571983 0.690165285482552 "-" -0.0437872947949219 0.169725986104493 -0.960027922778723 0.337931178476496 0.158464785453186 0.445863216771283 -0.129354265385001 0.120565972088463 0.334717752446266 0.221746430293514 -0.217713838453867
"ACRBP" 0.0333995342135441 0.0333995342135441 0.223081197602626 "+" 0.259404041352075 0.869692501079247 0.0839457078413051 0.0956008180668791 0.611905200176869 0.0281653509499492 0.44060172276483 0.347932670099017 0.224268046160682 0.0843712118228108 -0.317834195485284
"ACRV1" 0.748892132373549 0.748892132373549 1 "+" 0.152856562593269 0.303776512532615 0.602229799656084 0.932265022068257 0.015369393028763 0.360742734333652 0.259348776501411 0.241563551206171 0.241681557995471 0.292162207746318 -0.197547234182402
"ACSBG1" 0.108495447086874 0.108495447086874 0.399247366686937 "-" -0.48248441114214 0.267416183558255 -0.568135978496954 0.114906012031676 -1.20135759150697 0.283922214312508 -0.768088679624802 0.426504921160964 -0.189529698755357 0.0326720221409638 0.376148452590078
"ACSBG2" 1 1 1 "+" 0.0901705986891499 0.444061108360823 0.591315306021212 0.607567482567145 -0.0942960342223815 0.840132055343679 0.0391227101345376 0.27510755603061 0.237028183937878 0.875969978433438 0.0291444860879447
"ACSF2" 0.0894322202913744 0.0894322202913744 0.361230745213051 "+" 0.116023959100518 0.617731498522712 0.309279029542841 0.0320045015773318 0.276381136922523 0.0360237612519483 0.143364165091994 0.650048674865838 -0.0969448590071813 0.478266915595637 0.129610196057725
"ACSF3" 0.804700926861964 0.804700926861964 1 "+" 2.43713242569638e-09 0.441563561667799 0.545699534924009 0.675333273003859 -0.0952833285074471 0.10260761217009 -0.345579199312651 0.628830601308816 0.107558895096508 0.699297056451542 0.0666797566060786
"ACSL1" 0.617394326334894 0.617394326334894 0.981245382654925 "+" 0.0637806781679586 0.831110133428255 0.123524484306155 0.161116249666595 -0.164569574665944 0.153908073236165 0.236436006052475 0.609494349713957 -0.129319149895903 0.597674165343445 0.0932243703278235
"ACSL3" 0.0557457258778102 0.0557457258778102 0.283969680539956 "+" 0.0565212410545031 0.271143357154658 0.70853649701742 0.107310513593003 -0.241767769367035 0.510664638643043 0.0553472647812683 0.239674797176441 -0.245772871850966 0.00912301818879965 0.47586821448553
"ACSL4" 1 1 1 "+" 2.43713242569638e-09 0.428946080596544 0.769895061179573 0.663217275447687 0.0739336791609944 0.148182825036406 -0.373633128565133 0.618339523724414 0.115620240954647 0.880255729668273 0.0234456245336329
"ACSL5" 0.372928907056065 0.372928907056065 0.751743952442214 "-" -0.153294662019276 0.448403527640977 -0.455288196760251 0.31213996336934 -0.153251063053859 0.54980899978953 0.0311512257407206 0.0737081255599591 -0.356820510738744 0.220026783609333 -0.217265300851523
"ACSL6" 0.615186510060882 0.615186510060882 0.979477720381885 "+" 0.040328160272232 0.238303105519431 0.779546615504935 0.144271811270769 -0.24097800828117 0.671774177471885 -0.0633621256066742 0.125414873251939 0.322895435880303 0.737416230169208 -0.0607809786290345
"ACSM1" 0.339897569598161 0.339897569598161 0.716143867276539 "+" 2.43713242569638e-09 0.900344706252337 0.0737625646665309 0.844560261369346 0.048833873294882 0.229986079685005 0.180487272184036 0.274723870335104 -0.254419497815428 0.0588097865940021 -0.328742764505368
"ACSM2A" 1 1 1 "-" -0.0567870031677644 0.806693043731384 -0.200580553752303 0.210687552569544 0.27553668691529 0.513217047831874 -0.231158955895426 0.904061772288251 -0.0274486470523272 0.732302451108616 0.0540467982498531
"ACSM2B" 0.106679547382932 0.106679547382932 0.396023804453319 "+" 0.012585249257716 0.1301354720428 1.21282807070788 0.265260505056246 0.209307730301908 0.363321955894286 -0.281018959056282 0.0812921013192191 0.365206303085736 0.0980205182963561 -0.281348885548474
"ACSM3" 0.141013155343443 0.141013155343443 0.455842445919382 "+" 2.43713242569638e-09 0.889186154632297 0.10408936858477 0.113624722920633 -0.230166730084207 0.56253814183695 -0.0358953974419303 0.00906206929309874 -0.800022859158353 0.636825722634419 -0.0855840255901244
"ACSM5" 1 1 1 "-" -0.0957897699924229 0.18083839270175 -0.772953823247036 0.957113575986189 0.0169993826749551 0.679951316913978 -0.068515497566171 0.680591341984593 -0.0893389943668652 0.717171638390542 -0.0604632648213617
"ACSS1" 0.0018212289759557 0.0018212289759557 0.0579194005554923 "-" -0.146061382863438 0.429259246863243 -0.354982140523805 0.00435427626067039 -0.247863148844244 0.117328670277853 0.125979511183246 0.00285770286946161 -0.642687736730901 0.952380397231505 0.00970350133275537
"ACSS2" 0.164929258714166 0.164929258714166 0.494142921472418 "-" -0.0666668879085752 0.688919424752552 -0.250866544222136 0.981131125502799 0.00422364517764854 0.0665096535233101 0.105065116920918 0.0306021075253331 -0.459670713954322 0.862070533004838 0.0333363875010679
"ACSS3" 1 1 1 "-" -2.43713242569638e-13 0.470157927380876 -0.452642938599438 0.594115523276878 0.065974212764778 0.931133500660017 -0.0221088749259419 0.290681774774381 0.228357742049606 0.425623803407775 0.144234324260537
